time,latitude,longitude,z
20,68.75,36.50,5670.0
20,66.25,-35.75,5662.5
20,65.75,-37.25,5661.9
20,65.25,-38.75,5661.9
20,62.75,94.00,5524.6
20,62.00,-122.75,5599.6
20,61.00,-124.75,5599.1
20,56.25,-137.00,5561.8
20,54.00,-89.00,5776.1
20,53.75,160.25,5682.4
20,53.25,-94.50,5772.4
20,53.00,-90.50,5775.6
20,52.25,-91.25,5775.0
20,52.00,146.50,5641.0
20,51.00,-42.25,5489.0
20,50.75,-92.00,5774.3
20,50.75,163.50,5680.2
20,50.50,-80.25,5735.3
20,50.50,81.75,5658.2
20,48.75,-62.75,5821.0
20,46.00,38.50,5718.4
20,45.50,12.50,5916.4
20,45.00,39.25,5719.9
20,44.50,119.25,5665.9
20,44.00,-124.00,5706.5
20,43.00,-2.00,5932.9
20,42.75,122.75,5639.8
20,41.50,-132.00,5699.3
20,41.50,-80.50,5743.3
20,41.25,-2.75,5929.1
20,40.50,-80.25,5742.1
20,40.00,100.75,5830.1
20,33.00,-146.75,5828.5
20,33.00,-146.00,5828.5
20,32.50,-67.75,5905.0
20,32.00,-86.00,5870.8
20,31.75,-149.25,5829.0
20,31.25,-69.00,5899.5
20,31.25,138.00,5897.1
20,29.75,-110.25,5925.1
20,28.50,-27.75,5945.6
20,28.50,0.25,5904.4
20,28.50,25.75,5886.9
20,28.00,27.75,5886.4
20,27.75,28.50,5886.1
20,27.50,-65.50,5904.7
20,27.25,-89.50,5904.0
20,27.25,-80.25,5896.6
20,26.75,26.75,5886.1
21,89.75,-144.25,5147.1
21,89.75,-143.50,5147.2
21,89.75,-142.75,5147.2
21,89.75,-142.00,5147.3
21,89.75,-141.25,5147.3
21,89.75,-140.50,5147.4
21,89.75,-139.75,5147.4
21,89.75,-139.00,5147.5
21,89.75,-138.25,5147.6
21,89.75,-137.50,5147.6
21,89.75,-136.75,5147.6
21,89.75,-135.75,5147.7
21,89.75,-135.00,5147.8
21,89.75,-134.25,5147.8
21,89.75,-133.25,5147.9
21,89.75,-132.25,5148.0
21,89.75,-131.50,5148.0
21,89.75,-130.50,5148.1
21,89.75,-129.50,5148.2
21,89.75,-128.50,5148.3
21,89.75,-127.50,5148.3
21,89.75,-126.50,5148.4
21,89.75,-125.50,5148.5
21,89.75,-124.50,5148.6
21,89.75,-123.50,5148.6
21,89.75,-122.25,5148.8
21,89.75,-121.25,5148.8
21,89.75,69.25,5148.8
21,89.75,70.25,5148.8
21,89.75,71.00,5148.7
21,89.75,71.75,5148.6
21,89.75,72.75,5148.6
21,89.75,73.50,5148.5
21,89.75,74.25,5148.5
21,89.75,75.25,5148.4
21,89.75,76.00,5148.3
21,89.75,76.75,5148.3
21,89.75,77.50,5148.2
21,89.75,78.25,5148.2
21,89.75,79.00,5148.1
21,89.75,79.75,5148.1
21,89.75,80.50,5148.0
21,89.75,81.25,5148.0
21,89.75,82.00,5147.9
21,89.75,82.75,5147.9
21,89.75,83.50,5147.8
21,89.75,84.25,5147.8
21,89.75,85.50,5147.7
21,89.75,86.25,5147.6
21,89.75,87.50,5147.6
21,89.75,88.25,5147.5
21,89.75,89.50,5147.4
21,89.75,90.25,5147.4
21,89.75,91.50,5147.3
21,89.75,92.75,5147.2
21,89.75,93.50,5147.2
21,89.75,94.50,5147.1
21,89.75,95.75,5147.1
21,89.75,96.50,5147.0
21,89.75,97.50,5147.0
21,89.75,98.25,5146.9
21,89.75,99.25,5146.9
21,89.75,100.00,5146.8
21,89.75,101.00,5146.7
21,89.75,102.00,5146.7
21,89.50,-161.25,5145.3
21,89.50,107.00,5146.2
21,89.50,110.50,5145.9
21,89.50,113.00,5145.7
21,89.50,114.75,5145.5
21,89.50,116.50,5145.4
21,89.50,118.00,5145.3
21,89.50,119.25,5145.2
21,89.50,120.50,5145.0
21,89.50,121.75,5145.0
21,89.50,122.75,5144.9
21,89.50,123.75,5144.8
21,89.50,124.75,5144.7
21,89.50,125.75,5144.7
21,89.50,126.75,5144.6
21,89.50,127.50,5144.5
21,89.50,128.50,5144.4
21,89.50,129.25,5144.4
21,89.50,130.00,5144.3
21,89.50,130.75,5144.3
21,89.50,138.75,5143.8
21,89.50,139.75,5143.8
21,89.50,140.75,5143.7
21,89.50,141.75,5143.6
21,89.50,142.75,5143.6
21,89.50,144.00,5143.5
21,89.50,145.25,5143.5
21,89.50,146.00,5143.5
21,89.50,146.75,5143.5
21,89.50,147.50,5143.4
21,89.50,148.25,5143.4
21,89.50,149.00,5143.4
21,89.50,150.00,5143.3
21,89.25,-179.50,5143.6
21,89.25,-178.75,5143.6
21,89.25,-177.75,5143.7
21,89.25,-176.75,5143.8
21,89.25,-175.50,5143.9
21,89.25,-174.00,5144.0
21,89.25,151.75,5143.3
21,89.25,152.75,5143.2
21,89.25,157.50,5143.1
21,89.25,158.50,5143.1
21,89.25,159.75,5143.0
21,89.25,166.25,5143.0
21,89.25,168.25,5143.0
21,89.25,169.50,5143.1
21,89.25,170.50,5143.1
21,89.25,171.25,5143.1
21,89.25,172.00,5143.1
21,89.25,172.75,5143.2
21,89.25,174.00,5143.2
21,89.25,174.75,5143.2
21,89.25,175.75,5143.3
21,89.25,176.75,5143.3
21,89.25,177.75,5143.4
21,89.25,179.00,5143.5
21,89.25,179.75,5143.5
21,74.50,-131.75,5216.3
21,73.25,-3.00,5444.3
21,70.00,89.75,5544.3
21,66.00,-34.25,5662.0
21,62.75,95.50,5521.0
21,61.00,122.00,5649.6
21,60.25,120.75,5649.4
21,56.50,31.25,5572.3
21,54.75,-180.00,5558.8
21,53.50,-137.25,5575.0
21,52.50,-93.25,5781.2
21,51.25,83.75,5669.9
21,51.00,84.50,5669.5
21,51.00,160.00,5673.2
21,50.75,-41.00,5478.1
21,50.25,82.50,5671.1
21,46.75,-175.00,5614.0
21,46.50,-123.25,5700.5
21,46.25,40.25,5713.5
21,45.75,69.25,5707.3
21,43.50,-87.75,5773.2
21,43.25,124.75,5591.3
21,42.00,-79.50,5737.1
21,40.50,-130.75,5696.6
21,39.25,97.50,5845.0
21,38.75,27.25,5842.5
21,38.00,99.25,5850.8
21,32.25,-147.25,5833.5
21,31.25,64.25,5859.4
21,29.50,-64.50,5897.1
21,28.75,-68.00,5891.8
21,28.00,-45.25,5878.0
21,26.00,-65.25,5888.6
22,88.25,88.75,5158.5
22,88.25,90.75,5158.5
22,88.25,92.00,5158.5
22,88.25,93.00,5158.6
22,88.25,93.75,5158.6
22,88.00,85.50,5158.6
22,88.00,86.50,5158.5
22,88.00,87.25,5158.5
22,74.25,-128.00,5210.3
22,73.75,1.50,5445.2
22,70.00,90.75,5548.0
22,69.25,90.50,5547.8
22,68.25,95.00,5551.8
22,66.00,-32.50,5670.7
22,63.50,97.00,5527.7
22,62.50,122.25,5658.3
22,60.25,122.00,5662.7
22,56.50,138.00,5689.2
22,56.00,139.50,5689.1
22,55.25,179.00,5545.1
22,55.00,-38.75,5524.8
22,52.75,98.25,5658.9
22,52.00,98.75,5659.2
22,51.50,-93.50,5796.3
22,51.25,-80.75,5742.1
22,50.75,154.50,5668.7
22,50.50,-40.00,5489.2
22,50.25,38.50,5747.0
22,50.25,155.50,5669.0
22,50.00,-81.75,5742.0
22,49.75,-175.50,5597.9
22,49.75,158.00,5668.7
22,49.25,-135.25,5551.8
22,49.00,80.25,5696.7
22,48.75,79.50,5696.5
22,47.00,41.25,5727.6
22,45.50,72.25,5728.0
22,45.00,-78.75,5732.8
22,44.75,126.50,5590.8
22,43.25,-78.75,5733.0
22,40.00,-129.00,5676.5
22,39.25,91.50,5828.2
22,38.25,-13.00,5920.6
22,37.50,44.00,5859.2
22,37.00,99.75,5857.0
22,36.50,27.00,5844.3
22,36.25,25.50,5843.7
22,33.75,148.75,5876.1
22,33.00,-47.25,5917.8
22,31.75,108.50,5873.0
22,31.50,159.25,5918.1
22,31.00,156.00,5918.6
22,30.75,121.50,5862.7
22,30.25,87.75,5845.7
22,30.00,-28.25,5931.0
22,28.25,138.50,5907.6
22,27.25,139.00,5907.5
22,26.25,-88.00,5899.6
23,86.75,95.00,5170.9
23,86.75,95.75,5171.0
23,81.50,-179.25,5247.7
23,74.25,-123.50,5210.9
23,74.00,5.75,5448.0
23,65.00,31.25,5673.6
23,65.00,149.25,5728.1
23,64.25,98.75,5512.1
23,63.00,99.25,5511.3
23,56.00,-80.50,5776.4
23,55.25,177.00,5526.9
23,55.00,149.25,5670.8
23,52.50,102.00,5630.5
23,51.75,101.50,5629.7
23,50.50,41.00,5747.6
23,50.00,-39.25,5499.4
23,48.75,81.75,5695.5
23,48.00,-134.25,5544.1
23,48.00,-77.00,5739.4
23,48.00,79.50,5694.6
23,47.50,42.00,5737.8
23,47.25,-134.25,5544.2
23,46.00,10.00,5904.8
23,45.50,127.25,5595.4
23,43.25,11.50,5895.7
23,41.75,100.50,5813.5
23,41.00,101.50,5819.1
23,40.25,-126.75,5681.3
23,37.75,-63.25,5921.9
23,37.25,-12.50,5918.0
23,37.25,14.75,5865.1
23,28.00,-68.25,5901.2
23,26.50,9.00,5920.4
23,25.25,147.00,5885.4
24,85.75,106.00,5183.7
24,78.25,-164.75,5272.2
24,74.50,-118.25,5219.1
24,74.00,9.00,5445.6
24,64.00,29.75,5661.0
24,57.50,32.50,5558.4
24,53.00,105.25,5593.6
24,49.50,-37.75,5501.2
24,48.25,42.75,5722.3
24,47.75,80.50,5680.3
24,47.00,-133.50,5543.0
24,46.75,-79.00,5732.9
24,41.50,-125.00,5693.3
24,41.25,-84.25,5776.5
24,38.75,-101.50,5938.2
24,36.25,15.00,5852.9
24,35.75,-102.75,5941.0
24,34.00,149.50,5864.6
24,31.50,-107.75,5932.9
24,29.00,-44.75,5921.5
24,28.50,161.75,5912.6
24,27.25,-68.50,5896.0
24,26.50,4.00,5923.5
24,26.25,8.25,5923.0
24,25.75,165.75,5914.6
24,25.50,-86.75,5896.3
25,85.50,116.50,5195.4
25,75.75,-151.50,5260.0
25,75.00,-113.25,5218.3
25,74.00,11.75,5441.8
25,70.75,-34.50,5634.6
25,69.50,93.75,5488.7
25,66.25,98.75,5484.0
25,66.25,104.00,5490.4
25,65.75,103.25,5490.2
25,65.00,103.25,5490.2
25,57.50,104.75,5592.4
25,57.50,153.75,5683.4
25,57.00,33.25,5552.6
25,56.75,104.75,5592.2
25,55.50,148.00,5670.9
25,54.75,-113.00,5752.5
25,54.75,154.75,5684.0
25,54.25,174.25,5514.1
25,53.25,106.75,5576.2
25,49.50,87.00,5690.1
25,49.00,-36.00,5493.2
25,48.75,85.50,5694.6
25,47.50,-75.25,5733.6
25,47.25,82.75,5699.0
25,47.00,81.75,5699.6
25,46.50,-134.25,5542.6
25,44.75,-5.25,5910.3
25,43.25,-124.00,5705.7
25,41.50,-10.75,5912.5
25,40.25,-102.50,5938.5
25,37.25,27.00,5805.3
25,35.75,-12.25,5904.1
25,34.25,112.75,5867.8
25,33.50,111.50,5870.9
25,33.00,109.50,5873.6
25,31.50,-66.75,5910.8
25,27.25,146.25,5885.8
25,26.50,-98.25,5924.7
25,26.25,147.25,5885.0
25,25.75,-44.50,5917.3
26,85.50,124.00,5202.2
26,75.50,-108.50,5214.2
26,74.25,-142.25,5232.4
26,74.00,13.75,5448.6
26,71.00,86.75,5467.3
26,69.00,95.50,5482.5
26,68.50,-33.00,5633.3
26,68.50,-31.50,5635.0
26,67.50,105.25,5471.4
26,65.00,146.00,5710.4
26,61.00,155.75,5677.4
26,57.50,138.75,5670.5
26,57.25,34.25,5573.6
26,56.25,-32.25,5536.0
26,54.25,173.00,5505.0
26,54.00,-121.00,5706.9
26,52.75,109.00,5575.2
26,49.25,-34.25,5503.4
26,48.00,86.25,5703.9
26,46.25,129.00,5646.6
26,46.00,175.25,5596.7
26,45.00,-134.25,5535.8
26,41.50,7.00,5881.6
26,41.00,10.00,5883.9
26,40.00,28.75,5813.9
26,39.50,-11.50,5917.4
26,38.75,30.25,5812.6
26,38.75,107.75,5836.3
26,37.00,-102.75,5934.5
26,35.75,144.50,5884.5
26,35.00,-12.25,5913.9
26,34.50,131.50,5804.8
26,34.50,150.50,5870.1
26,32.50,108.75,5881.2
26,32.25,62.00,5875.8
26,32.00,6.25,5906.5
26,31.25,113.50,5875.0
26,30.50,100.75,5868.8
26,30.25,-10.25,5924.3
26,28.75,150.00,5899.7
26,27.75,150.25,5899.0
26,27.50,-4.25,5906.0
26,26.50,151.25,5902.6
26,26.00,-68.25,5897.0
26,25.50,-77.25,5889.7
27,85.25,129.25,5200.3
27,85.25,130.00,5200.4
27,79.00,24.50,5530.6
27,76.25,-105.00,5229.8
27,74.00,15.50,5449.4
27,73.50,-22.75,5620.0
27,73.25,-134.50,5232.8
27,68.75,105.25,5441.8
27,68.50,108.00,5438.9
27,68.25,89.50,5461.3
27,67.75,-31.75,5619.5
27,66.00,143.25,5695.2
27,61.00,153.75,5662.5
27,58.75,34.50,5575.7
27,58.25,130.25,5636.1
27,58.00,107.00,5573.5
27,55.75,-33.25,5531.7
27,55.00,-119.75,5713.4
27,55.00,-31.50,5533.3
27,55.00,62.75,5852.9
27,54.00,172.00,5496.9
27,51.00,131.25,5642.6
27,49.50,-32.75,5504.0
27,48.75,-77.25,5746.7
27,45.75,177.25,5589.5
27,45.25,54.50,5822.8
27,44.00,-133.50,5551.1
27,42.50,-11.75,5907.9
27,41.75,-1.50,5899.4
27,39.75,31.25,5806.2
27,37.75,46.00,5896.3
27,35.25,57.50,5883.2
27,35.25,128.25,5759.0
27,35.25,151.25,5852.0
27,33.50,-7.00,5898.4
27,32.00,147.00,5867.9
27,30.50,-143.75,5840.7
27,30.50,-143.00,5840.7
27,29.00,149.00,5874.3
27,28.25,155.50,5888.4
27,27.75,62.00,5882.8
27,27.50,-70.25,5907.4
27,27.00,17.75,5889.2
27,26.75,2.50,5909.1
27,26.50,-67.00,5905.2
27,25.75,72.25,5868.1
27,25.75,160.75,5892.3
28,84.75,136.75,5202.9
28,83.75,-75.00,5372.5
28,83.75,-74.25,5372.4
28,77.25,-100.75,5257.2
28,73.50,16.75,5452.0
28,72.25,-129.50,5268.6
28,72.00,-23.75,5604.7
28,69.50,106.75,5419.8
28,66.25,-31.25,5594.4
28,65.75,91.25,5449.4
28,61.50,151.50,5654.6
28,60.00,-29.00,5532.1
28,56.00,-70.00,5784.5
28,55.50,-72.00,5783.7
28,54.00,-75.25,5785.4
28,53.75,-128.25,5735.7
28,53.00,-126.00,5736.9
28,50.25,130.00,5616.4
28,49.75,-31.25,5502.1
28,49.75,86.25,5684.7
28,48.00,138.75,5630.5
28,46.50,131.50,5629.5
28,46.00,-1.50,5901.8
28,44.00,-132.00,5563.9
28,43.50,77.75,5759.5
28,42.25,34.00,5792.3
28,41.50,33.75,5792.1
28,40.75,33.00,5792.6
28,38.75,1.75,5892.5
28,37.75,-82.25,5788.2
28,35.75,23.00,5821.1
28,35.00,22.00,5820.9
28,33.75,-62.25,5947.0
28,32.00,98.25,5861.8
28,31.00,91.75,5860.1
28,30.50,-61.00,5934.8
28,29.50,-1.50,5897.5
28,28.50,61.25,5866.3
28,28.00,-44.25,5924.6
28,27.25,-72.75,5901.9
28,26.25,7.50,5919.9
29,85.50,-79.00,5366.1
29,85.50,-78.25,5366.1
29,85.50,-77.00,5366.1
29,85.50,-76.25,5366.1
29,85.00,-74.75,5366.2
29,84.50,148.00,5206.8
29,77.75,-98.25,5271.5
29,73.25,18.25,5459.5
29,71.25,-124.25,5297.9
29,70.75,-31.00,5580.4
29,70.50,-32.00,5580.8
29,70.25,106.75,5448.7
29,68.25,99.75,5474.4
29,68.00,97.75,5475.6
29,63.50,94.00,5456.4
29,62.00,150.00,5653.0
29,59.50,34.50,5549.9
29,56.75,-66.75,5774.9
29,56.25,148.50,5644.8
29,55.50,-71.25,5782.3
29,52.75,171.50,5511.8
29,50.50,93.00,5673.0
29,50.25,-29.75,5486.1
29,50.25,131.75,5605.0
29,48.50,-78.00,5755.3
29,48.00,140.75,5597.1
29,44.25,66.50,5831.9
29,42.00,-7.25,5889.9
29,41.75,59.25,5836.2
29,40.75,47.75,5873.5
29,40.50,-103.25,5941.1
29,36.25,98.00,5850.8
29,35.75,99.75,5849.6
29,33.50,100.00,5851.6
29,32.50,5.50,5888.3
29,32.00,133.25,5523.1
29,31.25,45.75,5929.2
29,30.00,-68.25,5907.5
29,28.75,-66.25,5907.3
29,28.75,-35.75,5898.3
29,28.50,-73.75,5901.2
29,28.50,-58.50,5931.7
29,28.50,166.75,5898.8
29,26.75,60.75,5881.0
29,26.50,-44.00,5901.5
29,26.50,163.00,5900.7
29,25.75,159.50,5897.8
29,25.25,-78.25,5894.9
30,84.00,163.50,5213.5
30,78.00,-95.50,5284.6
30,72.50,20.00,5483.9
30,71.00,107.00,5495.5
30,70.25,-120.25,5315.7
30,62.00,95.50,5465.8
30,62.00,148.50,5655.1
30,61.75,37.50,5566.4
30,60.25,36.75,5562.4
30,58.25,128.75,5622.7
30,56.75,156.75,5661.3
30,56.50,147.75,5642.7
30,54.75,-72.25,5779.9
30,53.75,-29.00,5479.5
30,52.75,132.25,5584.7
30,51.50,114.00,5548.9
30,50.50,-71.75,5773.2
30,49.75,143.50,5564.7
30,48.00,127.25,5614.8
30,47.75,89.50,5705.9
30,45.00,23.00,5793.8
30,43.75,65.50,5842.8
30,41.50,-102.00,5912.0
30,40.50,61.00,5847.0
30,40.50,61.75,5846.8
30,40.25,62.50,5846.8
30,37.50,-0.75,5884.5
30,37.50,14.00,5850.1
30,34.50,62.75,5862.0
30,33.75,63.25,5863.5
30,33.50,62.50,5863.1
30,33.00,134.00,5553.2
30,32.75,70.75,5859.2
30,32.50,71.50,5858.6
30,31.75,-99.00,5927.2
30,28.75,8.75,5919.1
30,28.75,163.25,5913.3
30,28.50,60.50,5874.1
30,28.50,62.00,5872.3
30,27.50,148.00,5890.2
30,27.00,150.25,5894.8
30,26.25,-45.75,5901.4
30,25.75,162.75,5911.5
30,25.75,163.50,5911.5
30,25.50,90.25,5856.1
30,25.25,-73.25,5896.1
31,83.25,179.75,5208.8
31,78.50,-90.25,5304.7
31,74.25,-112.00,5420.4
31,74.00,-113.25,5420.4
31,72.00,-29.75,5535.1
31,72.00,22.00,5496.9
31,69.50,-116.50,5335.9
31,63.00,35.75,5560.3
31,62.75,37.00,5560.0
31,62.25,146.00,5643.6
31,60.75,96.75,5460.2
31,54.50,-28.50,5476.5
31,52.00,-69.00,5775.7
31,51.50,172.25,5523.6
31,50.75,145.25,5545.5
31,48.75,3.00,5891.9
31,48.50,5.25,5894.3
31,48.00,-79.25,5760.7
31,47.75,5.00,5894.8
31,47.00,92.25,5709.4
31,46.50,90.00,5709.9
31,44.50,-174.00,5636.2
31,43.75,-98.75,5893.7
31,38.50,62.75,5844.3
31,38.50,102.50,5810.2
31,38.25,63.50,5843.5
31,35.75,104.00,5835.3
31,35.25,-2.50,5881.2
31,35.25,1.00,5885.9
31,34.25,134.75,5597.8
31,34.00,-2.25,5886.1
31,32.75,-160.50,5900.0
31,32.25,-104.00,5947.8
31,32.25,-69.25,5912.6
31,30.50,110.25,5854.4
31,29.75,-163.25,5900.3
31,29.75,71.25,5876.5
31,29.50,-73.00,5902.7
31,28.50,-38.00,5899.9
31,28.25,148.00,5872.4
31,27.75,54.75,5901.0
31,27.00,155.50,5889.0
31,27.00,158.00,5894.4
31,26.75,161.50,5896.7
31,26.25,141.75,5860.3
31,25.50,-3.75,5893.8
31,25.25,-70.25,5902.9
31,25.25,-45.75,5891.7
32,89.75,137.50,5367.9
32,82.25,-159.25,5210.8
32,82.25,-158.25,5210.8
32,79.50,-84.00,5316.0
32,73.25,-30.75,5522.1
32,71.75,106.25,5549.5
32,71.00,23.50,5505.7
32,69.50,-30.25,5518.1
32,69.00,-112.25,5361.9
32,63.75,37.00,5545.8
32,62.25,143.50,5641.5
32,60.75,-149.25,5814.5
32,60.75,-32.50,5464.5
32,58.00,175.75,5616.4
32,56.25,-27.25,5473.2
32,53.75,130.00,5546.9
32,52.00,3.00,5897.1
32,51.00,146.75,5548.4
32,50.75,173.25,5549.4
32,49.75,3.00,5897.1
32,48.00,60.75,5831.0
32,48.00,118.50,5535.5
32,47.00,-106.75,5884.2
32,46.75,-103.75,5884.8
32,46.50,-172.50,5637.4
32,46.25,-132.25,5592.4
32,46.00,9.25,5891.2
32,45.50,92.50,5703.0
32,44.50,-105.25,5908.4
32,38.75,-100.25,5921.1
32,38.75,29.50,5794.2
32,38.50,-82.75,5797.0
32,38.00,-104.00,5928.7
32,38.00,-101.50,5917.7
32,35.50,136.00,5659.6
32,34.75,118.25,5803.5
32,34.00,-115.25,5923.5
32,33.00,44.00,5915.8
32,32.75,-84.00,5811.7
32,32.00,-102.00,5941.0
32,31.75,2.00,5892.5
32,31.00,41.75,5918.6
32,30.75,-108.50,5937.3
32,29.75,-37.00,5915.1
32,29.50,-96.50,5912.9
32,28.75,-98.25,5916.5
32,25.25,-72.50,5897.0
33,89.75,132.00,5376.3
33,89.75,133.00,5376.2
33,89.75,134.00,5376.1
33,89.75,135.25,5376.0
33,89.75,136.25,5376.0
33,83.25,-82.50,5312.3
33,83.00,-81.75,5312.3
33,82.75,-80.75,5312.4
33,81.50,-79.50,5313.9
33,75.00,-45.75,5473.6
33,72.50,107.00,5585.4
33,72.00,-26.00,5508.8
33,71.25,-25.75,5509.5
33,69.00,25.00,5500.9
33,68.75,-106.75,5362.7
33,62.75,140.25,5651.7
33,62.50,-126.75,5628.1
33,61.50,139.00,5652.5
33,61.50,141.50,5652.8
33,60.75,97.50,5458.5
33,60.25,-25.75,5451.4
33,59.75,-147.50,5805.1
33,59.75,-31.50,5437.5
33,58.50,173.50,5619.3
33,55.50,108.50,5593.3
33,54.25,128.50,5544.6
33,51.75,148.25,5561.5
33,50.25,174.75,5562.5
33,49.25,3.75,5892.7
33,48.00,126.25,5549.2
33,47.75,-172.50,5625.5
33,47.50,-80.25,5776.2
33,47.25,122.00,5542.3
33,47.00,120.75,5542.6
33,46.00,-133.00,5591.0
33,46.00,-99.75,5886.1
33,41.00,138.75,5685.8
33,40.50,-2.25,5876.5
33,38.50,72.00,5813.0
33,38.50,138.25,5681.4
33,38.25,4.25,5876.3
33,37.00,-102.00,5929.0
33,36.75,-0.25,5873.5
33,35.50,82.00,5822.9
33,33.75,-83.50,5812.9
33,32.00,99.75,5827.2
33,29.50,-69.00,5909.6
33,29.25,60.50,5864.9
33,29.00,-40.75,5910.6
33,27.50,60.75,5867.3
33,26.25,-70.50,5898.7
33,25.75,62.75,5867.1
33,25.50,-49.50,5882.9
34,80.75,-128.50,5087.6
34,73.75,110.00,5618.9
34,68.50,-102.25,5339.8
34,67.25,35.75,5546.3
34,66.50,25.50,5507.5
34,62.75,-123.75,5622.7
34,62.50,136.50,5664.8
34,61.75,-29.50,5431.3
34,58.50,171.50,5619.2
34,54.50,127.25,5546.4
34,53.50,-68.75,5775.2
34,52.25,66.75,5833.6
34,51.75,66.00,5834.2
34,50.00,61.25,5834.5
34,49.00,-173.00,5606.9
34,49.00,176.50,5571.9
34,46.75,123.50,5546.9
34,45.75,-4.50,5893.0
34,45.25,-3.75,5892.8
34,45.00,-3.00,5892.8
34,44.75,94.00,5743.3
34,43.25,141.50,5671.9
34,39.00,3.75,5881.5
34,36.50,80.00,5811.1
34,35.75,-100.00,5897.2
34,35.75,-98.75,5898.8
34,33.00,-103.00,5932.1
34,33.00,-101.75,5932.4
34,32.50,101.50,5832.4
34,32.50,102.50,5831.3
34,31.75,-105.00,5935.5
34,31.75,41.50,5924.5
34,31.25,110.75,5852.8
34,30.75,-69.75,5915.5
34,30.50,-104.25,5934.3
34,30.25,-7.25,5899.8
34,29.75,5.75,5889.5
34,29.75,62.50,5854.5
34,29.50,61.75,5855.7
34,29.25,3.25,5894.0
34,29.25,4.25,5892.9
34,28.00,62.75,5856.1
34,26.50,-71.75,5908.3
34,26.25,70.25,5838.8
34,26.00,55.75,5869.8
34,25.50,-69.50,5915.0
34,25.25,85.00,5833.4
35,80.25,-124.50,5045.6
35,68.25,-97.75,5331.1
35,63.25,25.50,5529.0
35,63.00,-26.25,5427.0
35,62.75,28.25,5531.9
35,61.75,-28.75,5424.6
35,59.00,170.25,5623.1
35,55.00,125.50,5543.3
35,52.50,142.00,5597.8
35,51.50,59.00,5831.3
35,51.50,138.00,5590.9
35,50.75,-174.25,5591.3
35,50.50,58.75,5831.5
35,50.00,113.25,5593.9
35,49.75,58.25,5831.4
35,48.50,1.50,5892.1
35,48.25,179.25,5567.2
35,48.00,2.50,5891.2
35,46.75,-81.50,5790.3
35,46.25,125.50,5534.5
35,44.75,143.25,5634.7
35,43.00,-84.75,5793.9
35,42.25,-5.75,5888.4
35,41.00,-6.25,5888.7
35,40.75,-85.00,5796.1
35,40.25,-8.00,5889.9
35,39.25,-83.00,5799.3
35,39.25,-1.50,5874.7
35,39.00,-3.25,5875.8
35,37.50,-34.25,5862.6
35,37.50,0.50,5870.1
35,36.00,-78.00,5849.8
35,35.50,-8.75,5883.6
35,34.25,-9.00,5883.3
35,34.25,92.75,5825.5
35,34.00,5.00,5880.9
35,33.75,66.50,5836.5
35,32.50,8.25,5871.1
35,31.75,1.25,5882.1
35,30.75,-101.00,5941.1
35,30.25,8.00,5875.1
35,29.50,41.50,5927.3
35,27.00,67.75,5862.4
35,26.75,10.00,5901.9
35,26.00,11.75,5903.9
35,25.50,-177.75,5911.2
35,25.50,7.50,5904.7
35,25.25,142.75,5866.4
36,79.50,-120.00,5038.7
36,75.75,105.75,5672.5
36,72.75,82.75,5682.4
36,69.50,-42.00,5466.9
36,68.00,-93.50,5336.0
36,64.00,-29.25,5416.0
36,62.00,-27.50,5419.2
36,59.75,-127.00,5626.6
36,59.25,28.75,5528.3
36,58.75,168.25,5635.4
36,55.00,123.25,5544.1
36,53.25,147.00,5585.3
36,52.75,-127.75,5704.0
36,51.75,4.75,5884.6
36,51.75,109.50,5600.1
36,51.50,140.50,5581.7
36,51.50,141.25,5581.7
36,50.25,-110.50,5850.5
36,48.75,-97.75,5843.2
36,48.50,6.75,5890.9
36,47.75,146.00,5600.9
36,47.50,-178.25,5572.8
36,47.50,-81.25,5798.4
36,47.00,5.25,5887.9
36,46.25,81.75,5782.3
36,46.25,146.25,5600.3
36,46.00,128.00,5529.3
36,42.00,67.50,5792.5
36,37.00,1.50,5867.1
36,37.00,3.50,5868.8
36,34.50,-6.75,5883.6
36,34.50,42.50,5911.0
36,34.50,58.00,5875.4
36,34.25,-105.00,5951.2
36,31.75,104.50,5837.7
36,31.00,-111.50,5948.5
36,31.00,-102.25,5941.7
36,29.50,-42.25,5939.1
36,29.25,-43.00,5939.1
36,29.00,104.25,5851.1
36,26.50,62.50,5845.4
36,25.50,60.25,5850.2
36,25.25,70.50,5834.2
36,25.25,141.50,5874.3
37,79.50,-113.25,5035.3
37,78.00,-41.75,5434.3
37,75.75,107.00,5700.2
37,71.00,-43.25,5451.7
37,67.25,-89.50,5328.1
37,63.50,-31.00,5407.2
37,63.25,128.75,5673.1
37,60.75,89.75,5472.0
37,59.50,169.25,5635.0
37,59.25,-128.00,5624.1
37,58.25,-128.25,5623.9
37,56.75,29.25,5523.4
37,55.00,121.50,5564.8
37,53.25,145.50,5553.5
37,52.00,121.75,5576.3
37,51.75,113.25,5599.0
37,51.50,6.25,5873.3
37,49.00,149.50,5570.5
37,48.50,-80.25,5787.9
37,47.25,-176.00,5574.0
37,46.25,130.00,5548.6
37,45.25,-132.75,5611.1
37,44.75,73.50,5796.3
37,44.75,75.00,5796.4
37,44.75,78.50,5795.0
37,44.25,76.00,5796.6
37,42.75,-80.25,5803.7
37,41.50,68.25,5802.3
37,40.75,67.75,5801.5
37,40.50,76.25,5798.9
37,36.75,6.00,5862.3
